Date / Time,City,State,Shape,Duration,Summary,Posted
4/3/2020 15:45,Kaysville,UT,Unknown,10 seconds,Highly reflective object floating downward.,6/25/2020
4/3/2020 0:00,Lake Worth,FL,Sphere,9:00-2:00,There are at least 4 that have been in the night sky not moving since November 2019. Some hv multiple colors blinking. Red/blue/Orange,4/9/2020
4/2/2020 23:00,Toronto (Canada),ON,Sphere,~2 hours,"Seems like a large star or planet, but when zoomed in on, looks like an eye looking around. (NUFORC Note: Venus??))",4/9/2020
4/2/2020 21:45,Vaughan (Canada),ON,Cylinder,5 seconds,WHITE OBJECT IN SKY VANISHES FROM HWY 400 TO DOWNTOWN TORONTO IN SECONDS.,4/9/2020
4/2/2020 21:05,Beaumont,TX,Light,10 minutes,"Light pollution normally creates adverse sky viewing even if it’s a clear night and no moon. ((Starlink satellites))

I was i",6/25/2020
4/2/2020 21:00,Lenox,GA,Other,>1 hour,"my daughter and I were looking at Venus when we both realized that there were hundreds of ""stars."" ((""Starlink"" satellites??))",4/9/2020
4/2/2020 20:30,Phoenix,AZ,Sphere,2+ hours,"Pulsating, sphericalm multi ringed, stationary object that I viewed for 2 plus hours. ((Venus??))",6/25/2020
4/2/2020 20:00,Spokane,WA,Light,30 seconds,2 orange lights in the sky moving in weird ways.,6/25/2020
4/2/2020 19:30,Fayetteville,TN,Light,5 minutes,"There was a group of 6-7 lights that sped across a great distance. ((""Starlink"" satellites??))",4/9/2020
4/2/2020 17:30,Vancouver,WA,Cylinder,30-60 seconds,Black cylinder shaped object hovering in sky,4/9/2020
4/2/2020 13:00,Marilla,NY,Disk,awhile,UFO in the sky over our property on a cloudless day,6/25/2020
4/2/2020 9:38,Detroit,MI,Circle,,"20 orange circular objects appearing in sky making formations, then lining up in a zigzag then disappearing one at a time within 10 se",4/9/2020
4/2/2020 7:00,Delray,FL,Cigar,30 seconds,In the air bright white image not seeming to move as I was watching then disappeared.over st road 441 around 7am to 7:15.,4/9/2020
4/2/2020 0:48,Mesa,AZ,Oval,3 seconds,"On my balcony looking in the eastern sky I saw 2 oval lights traveling at meteor speed with no trail behind it, moving in a decline pat",6/25/2020
4/2/2020 0:01,Mt. Vernon,IN,,,MADAR Node 119,6/25/2020
4/1/2020 0:00,Stockton,CA,Egg,,"THERE ARE ALIENS, IN THE TREES AND BUSHES, THEY ARE INVISABLE , UNLESS YOU ARE LOOKING THROUGH MY DORRBELL CAMAERA, ITS SO CLEAR, THEY",6/25/2020
4/1/2020 21:30,Las Vegas,NV,Light,45 minutes,Nighttime sighting of unusual &quot;light&quot; display,6/25/2020
4/1/2020 21:00,Babylon,NY,Changing,1 hour,Looked up to see very bright light . Brighter than any star I’ve seen then proceeds to change shape into almost a weird expanding and t,6/25/2020
4/1/2020 21:00,Pompton Lakes,NJ,Other,5 min,8-10 very distant orbjects that looked like a star moving perfectly in a line with each other and vanishing. ((Starlink satellites?)),6/25/2020
4/1/2020 21:00,Snydersville,PA,Changing,1 hour,Saw a shape like a top hovering for about 40 minutes to an hour thru binoculars could see red green blue and orange lights flashing.,4/9/2020
4/1/2020 21:00,Davie,FL,,20+,"What seemed to be a very bright & close star was blaring almost like a fireball hovering, slightly moving and occasionally it would hav",4/9/2020
4/1/2020 20:45,Columbus,OH,Sphere,2 minutes,Orange-ish white orb over parking lot,4/9/2020
4/1/2020 20:40,Port Republic,MD,Light,~40 seconds?,"Line of Lights in night sky, look like stars, still for a while then moved in unison upward ((""Starlink"" satellites??))",4/9/2020
4/1/2020 20:30,Enola,PA,Chevron,1 minute,Fast-moving cloud-like chevron object,6/25/2020
4/1/2020 20:15,Johnson City,TX,Formation,45 minutes,"Many lights in mesh pattern, some autonomous. ((Starlink satellites))",6/25/2020
4/1/2020 20:00,Moore,OH,Circle,3 hours,Orb of light near Moore water tower. ((NUFORC Note: Venus?? PD)),4/9/2020
4/1/2020 20:00,Negley,OH,Circle,20 minutes,15 bright round white lights traveling west to east. ((Starlink satellites)),6/25/2020
4/1/2020 16:11,Whately,MA,,,MADAR Node 67,6/25/2020
4/1/2020 10:00,Johnscreek,GA,Circle,10,"Glowing circular disc was spinning clock wise, it looked like a spiral rotating clockwise towards centre point. It was a stationary. We",5/15/2020
4/1/2020 9:45,Woodbury,MN,Sphere,1 minutes,I was looking out my window and saw a bright white sphere shaped object traveling somewhat fast enough to catch my attention. I thought,6/25/2020
4/1/2020 9:28,Nairobi (Kenya),,Sphere,15-20 minutes,Shining sphere,6/25/2020
4/1/2020 4:00,Anderson,SC,Light,30+ minutes,2 lights appeared out of nowhere just down and to the left of the moon. They got closer together after a few minutes. But when we first,6/25/2020
4/1/2020 3:45,Petersham,MA,Fireball,2+ minutes,"Ok, this is NOT an April fools joke. At 3:45 this morning the sky was crystal clear, looking south/ SW (about 210 degrees) we saw an or",4/9/2020
