latitude,longitude,geometry,city,zip,dst,geopoint,state,timezone
35.700027,-106.65317,Point,Ponderosa,87044,1,"35.700027,-106.65317",NM,-7
35.290647,-106.71469,Point,Rio Rancho,87124,1,"35.290647,-106.71469",NM,-7
36.705987,-105.3955,Point,Red River,87558,1,"36.705987,-105.3955",NM,-7
35.80364,-103.90051,Point,Mosquero,87733,1,"35.80364,-103.90051",NM,-7
34.150585,-106.92814,Point,Lemitar,87823,1,"34.150585,-106.92814",NM,-7
37.216184,-121.743632,Point,San Jose,95153,1,"37.216184,-121.743632",CA,-8
38.077,-120.55401,Point,Altaville,95221,1,"38.077,-120.55401",CA,-8
32.800259,-115.35369,Point,Holtville,92250,1,"32.800259,-115.35369",CA,-8
33.923463,-117.89559,Point,Brea,92821,1,"33.923463,-117.89559",CA,-8
58.377074,-134.617383,Point,Juneau,99803,1,"58.377074,-134.617383",AK,-9
33.990952,-81.08956,Point,West Columbia,29169,1,"33.990952,-81.08956",SC,-5
34.769994,-83.06882,Point,Walhalla,29691,1,"34.769994,-83.06882",SC,-5
33.620669,-82.30514,Point,Appling,30802,1,"33.620669,-82.30514",GA,-5
30.888809,-84.32976,Point,Whigham,31797,1,"30.888809,-84.32976",GA,-5
26.183424,-81.70643,Point,Naples,34116,1,"26.183424,-81.70643",FL,-5
33.366136,-85.36501,Point,Woodland,36280,1,"33.366136,-85.36501",AL,-6
31.172142,-89.294772,Point,Hattiesburg,39407,1,"31.172142,-89.294772",MS,-6
41.672698,-86.07877,Point,Osceola,46561,0,"41.672698,-86.07877",IN,-5
37.974642,-87.57349,Point,Evansville,47708,1,"37.974642,-87.57349",IN,-6
37.711278,-83.63647,Point,Rogers,41365,1,"37.711278,-83.63647",KY,-5
37.91878,-122.02618,Point,Walnut Creek,94598,1,"37.91878,-122.02618",CA,-8
33.543836,-115.99404,Point,Mecca,92254,1,"33.543836,-115.99404",CA,-8
37.801878,-122.41018,Point,San Francisco,94133,1,"37.801878,-122.41018",CA,-8
33.934215,-108.05889,Point,Datil,87821,1,"33.934215,-108.05889",NM,-7
36.205718,-115.22363,Point,Las Vegas,89108,1,"36.205718,-115.22363",NV,-8
48.858518,-117.29833,Point,Metaline Falls,99153,1,"48.858518,-117.29833",WA,-8
42.393327,-71.12837,Point,Cambridge,2140,1,"42.393327,-71.12837",MA,-5
47.655096,-92.66189,Point,Britt,55710,1,"47.655096,-92.66189",MN,-6
45.63381,-95.72642,Point,Cyrus,56323,1,"45.63381,-95.72642",MN,-6
25.814225,-80.13085,Point,Miami Beach,33140,1,"25.814225,-80.13085",FL,-5
25.720728,-80.27255,Point,Miami,33146,1,"25.720728,-80.27255",FL,-5
27.871964,-82.438841,Point,Tampa,33684,1,"27.871964,-82.438841",FL,-5
28.848776,-82.48108,Point,Lecanto,34461,1,"28.848776,-82.48108",FL,-5
32.318234,-86.09585,Point,Pike Road,36064,1,"32.318234,-86.09585",AL,-6
42.635236,-89.24268,Point,Orfordville,53576,1,"42.635236,-89.24268000000001",WI,-6
44.393405,-88.72588,Point,New London,54061,1,"44.393405,-88.72588",WI,-6
41.965806,-83.67133,Point,Dundee,48131,1,"41.965806,-83.67133",MI,-5
43.031413,-85.550267,Point,Grand Rapids,49523,1,"43.031413,-85.550267",MI,-5
37.147687,-83.737014,Point,Fall Rock,40932,1,"37.147687,-83.737014",KY,-5
41.526405,-86.17013,Point,Wyatt,46595,0,"41.526405,-86.17013",IN,-5
38.313717,-86.81523,Point,Saint Anthony,47575,0,"38.313717,-86.81523",IN,-5
38.060575,-102.19677,Point,Holly,81047,1,"38.060575,-102.19677",CO,-7
37.774517,-89.02583,Point,Energy,62933,1,"37.774517,-89.02583",IL,-6
32.309864,-93.87089,Point,Keithville,71047,1,"32.309864,-93.87089",LA,-6
66.359719,-147.39743,Point,Beaver,99724,1,"66.359719,-147.39743",AK,-9
41.427199,-75.61821,Point,Scranton,18512,1,"41.427199,-75.61821",PA,-5
40.416516,-75.074832,Point,Point Pleasant,18950,1,"40.416516,-75.074832",PA,-5
40.28083,-75.01422,Point,Wycombe,18980,1,"40.28083,-75.01422",PA,-5
39.133855,-77.662072,Point,Hamilton,20159,1,"39.133855,-77.662072",VA,-5
39.520696,-77.916196,Point,Hagerstown,21747,1,"39.520696,-77.916196",MD,-5
42.350334,-71.053877,Point,Boston,2205,1,"42.350334,-71.053877",MA,-5
42.367797,-71.06282,Point,Boston,2222,1,"42.367797,-71.06282",MA,-5
44.408078,-70.470703,Point,Portland,4112,1,"44.408078,-70.470703",ME,-5
45.519867,-68.647416,Point,Bangor,4402,1,"45.519867,-68.647416",ME,-5
41.784477,-74.59109,Point,Woodbourne,12788,1,"41.784477,-74.59109",NY,-5
42.954541,-75.616793,Point,Leonardsville,13364,1,"42.954541,-75.616793",NY,-5
40.565493,-74.938931,Point,Quakertown,8868,1,"40.565493000000004,-74.938931",NJ,-5
40.720666,-74.00526,Point,New York,10013,1,"40.720666,-74.00526",NY,-5
41.384738,-74.41571,Point,New Hampton,10958,1,"41.384738,-74.41571",NY,-5
40.156472,-76.204,Point,Akron,17501,1,"40.156472,-76.204",PA,-5
35.177643,-79.60491,Point,Jackson Springs,27281,1,"35.177643,-79.60491",NC,-5
30.409245,-89.438829,Point,Kiln,39956,1,"30.409245,-89.438829",MS,-6
42.13644,-93.14222,Point,Clemons,50051,1,"42.13644,-93.14222",IA,-6
42.005883,-92.19669,Point,Keystone,52249,1,"42.005883,-92.19669",IA,-6
40.626661,-96.745622,Point,Sprague,68438,1,"40.626661,-96.745622",NE,-6
48.845965,-102.57917,Point,Lignite,58752,1,"48.845965,-102.57917",ND,-6
39.869467,-87.24589,Point,Bloomingdale,47832,0,"39.869467,-87.24589",IN,-5
40.487219,-86.76381,Point,Buck Creek,47924,0,"40.487219,-86.76381",IN,-5
42.503285,-82.93851,Point,Roseville,48066,1,"42.503285,-82.93851",MI,-5
30.24711,-92.73951,Point,Roanoke,70581,1,"30.24711,-92.73951",LA,-6
43.907739,-91.167621,Point,La Crosse,54602,1,"43.907739,-91.167621",WI,-6
35.447126,-97.55824,Point,Oklahoma City,73108,1,"35.447126,-97.55824",OK,-6
32.680333,-97.33579,Point,Fort Worth,76115,1,"32.680333,-97.33579",TX,-6
42.909816,-87.86395,Point,South Milwaukee,53172,1,"42.909816,-87.86395",WI,-6
44.253423,-91.48885,Point,Arcadia,54612,1,"44.253423,-91.48885",WI,-6
45.186232,-93.29635,Point,Minneapolis,55448,1,"45.186232,-93.29635",MN,-6
43.797677,-92.7799,Point,Sargeant,55973,1,"43.797677,-92.7799",MN,-6
43.762109,-93.18959,Point,Hollandale,56045,1,"43.762109,-93.18959",MN,-6
38.29617,-84.69614,Point,Stamping Ground,40379,1,"38.296170000000004,-84.69614",KY,-5
36.930024,-83.15467,Point,Totz,40870,1,"36.930024,-83.15467",KY,-5
33.16249,-82.18933,Point,Keysville,30816,1,"33.16249,-82.18933",GA,-5
40.739199,-81.80457,Point,Apple Creek,44606,1,"40.739199,-81.80457",OH,-5
40.521924,-81.003619,Point,Harlem Springs,44631,1,"40.521924,-81.003619",OH,-5
39.726811,-85.89726,Point,New Palestine,46163,0,"39.726811,-85.89726",IN,-5
38.096971,-86.172327,Point,Central,47110,1,"38.096971,-86.172327",IN,-5
39.037187,-85.617307,Point,North Vernon,47256,0,"39.037187,-85.617307",IN,-5
26.566053,-81.87009,Point,Fort Myers,33907,1,"26.566053,-81.87009",FL,-5
27.427213,-82.438689,Point,Bradenton,34204,1,"27.427213,-82.438689",FL,-5
33.544622,-86.929208,Point,Birmingham,35236,1,"33.544622,-86.929208",AL,-6
33.987653,-86.25523,Point,Gallant,35972,1,"33.987653,-86.25523",AL,-6
42.599133,-83.15235,Point,Troy,48098,1,"42.599133,-83.15235",MI,-5
42.66415,-83.58982,Point,Highland,48356,1,"42.66415,-83.58982",MI,-5
35.319066,-77.595034,Point,Kinston,28503,1,"35.319066,-77.595034",NC,-5
44.544624,-85.832785,Point,Colfax,49582,1,"44.544624,-85.832785",MI,-5
44.318866,-75.99068,Point,Wellesley Island,13640,1,"44.318866,-75.99068",NY,-5
42.298328,-79.006231,Point,Leon,14751,1,"42.298328,-79.006231",NY,-5
43.682791,-70.77178,Point,Limerick,4048,1,"43.682791,-70.77178",ME,-5
46.516166,-68.886826,Point,Crouseville,4738,1,"46.516166,-68.886826",ME,-5
36.7085,-76.278531,Point,Chesapeake,23327,1,"36.7085,-76.278531",VA,-5
38.893311,-77.014647,Point,Washington,20289,1,"38.893311,-77.014647",DC,-5
38.833563,-76.877743,Point,Lanham,20703,1,"38.833563,-76.877743",MD,-5
39.035028,-77.19995,Point,Potomac,20854,1,"39.035028,-77.19995",MD,-5
39.049377,-76.49892,Point,Arnold,21012,1,"39.049377,-76.49892",MD,-5
38.22309,-75.324057,Point,Ocean City,21843,1,"38.22309,-75.324057",MD,-5
41.052199,-75.15936,Point,East Stroudsburg,18301,1,"41.052199,-75.15936",PA,-5
40.081165,-74.06003,Point,Point Pleasant Beach,8742,1,"40.081165,-74.06003",NJ,-5
43.498082,-91.89429,Point,Mabel,55954,1,"43.498082,-91.89429",IA,-6
41.84036,-89.31176,Point,Franklin Grove,61031,1,"41.84036,-89.31176",IL,-6
39.286571,-92.53612,Point,Higbee,65257,1,"39.286571,-92.53612",MO,-6
39.074628,-96.80662,Point,Fort Riley,66442,1,"39.074628,-96.80662",KS,-6
37.802718,-95.43452,Point,Humboldt,66748,1,"37.802718,-95.43452",KS,-6
39.837438,-97.90386,Point,Courtland,66939,1,"39.837438,-97.90386",KS,-6
29.810193,-90.44769,Point,Des Allemands,70030,1,"29.810192999999998,-90.44769",LA,-6
29.967081,-90.41012,Point,Hahnville,70057,1,"29.967081,-90.41012",LA,-6
30.032997,-89.882564,Point,New Orleans,70178,1,"30.032997,-89.882564",LA,-6
30.484853,-92.694679,Point,Elton,70832,1,"30.484853,-92.694679",LA,-6
32.533389,-92.49164,Point,Choudrant,71227,1,"32.533389,-92.49164",LA,-6
46.533488,-96.93756,Point,Walcott,58077,1,"46.533488,-96.93756",ND,-6
48.797042,-97.69887,Point,Cavalier,58220,1,"48.797042,-97.69887",ND,-6
36.751798,-89.55184,Point,Matthews,63867,1,"36.751798,-89.55184",MO,-6
33.146779,-95.93998,Point,Campbell,75422,1,"33.146779,-95.93998",TX,-6
30.743945,-87.34872,Point,Molino,32577,1,"30.743945,-87.34872",FL,-6
39.308947,-85.33006,Point,New Point,47263,0,"39.308947,-85.33006",IN,-5
40.780751,-73.977182,Point,New York,10129,1,"40.780751,-73.977182",NY,-5
40.645099,-73.945032,Point,Brooklyn,11243,1,"40.645099,-73.945032",NY,-5
42.635443,-70.879123,Point,Hathorne,1937,1,"42.635443,-70.879123",MA,-5
48.628607,-99.37707,Point,Bisbee,58317,1,"48.628607,-99.37707",ND,-6
41.490333,-90.50006,Point,Moline,61265,1,"41.490333,-90.50006",IL,-6
43.111838,-96.9563,Point,Centerville,57014,1,"43.111838,-96.9563",SD,-6
33.268471,-86.35582,Point,Childersburg,35044,1,"33.268471,-86.35582",AL,-6
33.883566,-87.2125,Point,Jasper,35504,1,"33.883566,-87.2125",AL,-6
32.540084,-90.307122,Point,Flora,39871,1,"32.540084,-90.307122",MS,-6
39.482105,-86.05043,Point,Franklin,46131,0,"39.482105,-86.05043",IN,-5
39.779492,-86.132837,Point,Indianapolis,46209,0,"39.779492,-86.132837",IN,-5
42.558151,-83.00446,Point,Sterling Heights,48312,1,"42.558151,-83.00446",MI,-5
42.614852,-73.970812,Point,Albany,12256,1,"42.614852,-73.970812",NY,-5
43.292593,-73.978,Point,Hadley,12835,1,"43.292593,-73.978",NY,-5
42.943602,-74.64717,Point,Fort Plain,13339,1,"42.943602,-74.64717",NY,-5
33.144807,-80.41593,Point,Dorchester,29437,1,"33.144807,-80.41593",SC,-5
35.882943,-80.275963,Point,Thomasville,27361,1,"35.882943,-80.275963",NC,-5
38.453741,-78.78234,Point,Keezletown,22832,1,"38.453741,-78.78234",VA,-5
40.929242,-73.01317,Point,Mount Sinai,11766,1,"40.929242,-73.01317",NY,-5
42.552127,-73.39593,Point,Stephentown,12168,1,"42.552127,-73.39593",NY,-5
43.262012,-76.22912,Point,Pennellville,13132,1,"43.262012,-76.22912",NY,-5
33.974251,-78.30961,Point,Supply,28462,1,"33.974251,-78.30961",NC,-5
34.204467,-80.70776,Point,Lugoff,29078,1,"34.204467,-80.70776",SC,-5
38.833563,-76.877743,Point,Fort Washington,20749,1,"38.833563,-76.877743",MD,-5
39.263162,-76.5082,Point,Dundalk,21222,1,"39.263162,-76.5082",MD,-5
33.736718,-118.31123,Point,San Pedro,90732,1,"33.736718,-118.31123",CA,-8
35.106396,-106.57927,Point,Albuquerque,87110,1,"35.106396,-106.57927",NM,-7
33.987463,-118.334,Point,Los Angeles,90043,1,"33.987463,-118.334",CA,-8
39.491076,-121.49468,Point,Oroville,95966,1,"39.491076,-121.49468",CA,-8
38.217377,-112.93204,Point,Minersville,84752,1,"38.217377,-112.93204",UT,-7
33.437772,-112.0281,Point,Phoenix,85034,0,"33.437772,-112.0281",AZ,-7
47.740886,-122.36978,Point,Seattle,98177,1,"47.740886,-122.36978",WA,-8
47.106024,-122.0451,Point,Wilkeson,98396,1,"47.106024,-122.0451",WA,-8
45.604075,-122.51035,Point,Vancouver,98683,1,"45.604075,-122.51035",WA,-8
40.917054,-74.71053,Point,Stanhope,7874,1,"40.917054,-74.71053",NJ,-5
39.559426,-75.3631,Point,Alloway,8001,1,"39.559426,-75.3631",NJ,-5
40.681694,-74.73624,Point,Oldwick,8858,1,"40.681694,-74.73624",NJ,-5
40.699226,-74.04118,Point,New York,10004,1,"40.699226,-74.04118",NJ,-5
46.164163,-68.23232,Point,Smyrna Mills,4780,1,"46.164163,-68.23232",ME,-5
42.603447,-72.72754,Point,Shelburne Falls,1370,1,"42.603447,-72.72754",MA,-5
35.897155,-79.42344,Point,Snow Camp,27349,1,"35.897155,-79.42344",NC,-5
29.825252,-84.89247,Point,Eastpoint,32328,1,"29.825252,-84.89247",FL,-5
36.167573,-88.26817,Point,Mansfield,38236,1,"36.167573,-88.26817",TN,-6
35.839045,-87.2243,Point,Primm Springs,38476,1,"35.839045,-87.2243",TN,-6
38.277837,-77.1642,Point,King George,22485,1,"38.277837,-77.1642",VA,-5
32.875574,-83.19785,Point,McIntyre,31054,1,"32.875574,-83.19785",GA,-5
31.905462,-84.51526,Point,Parrott,31777,1,"31.905462,-84.51526",GA,-5
32.566197,-84.84122,Point,Midland,31820,1,"32.566197,-84.84122",GA,-5
39.518164,-75.57656,Point,Port Penn,19731,1,"39.518164,-75.57656",DE,-5
38.897561,-77.026998,Point,Washington,20530,1,"38.897561,-77.026998",DC,-5
34.935828,-82.09514,Point,Startex,29377,1,"34.935828,-82.09514",SC,-5
31.751287,-93.09021,Point,Natchitoches,71457,1,"31.751287,-93.09021",LA,-6
36.486424,-93.927748,Point,Gateway,72733,1,"36.486424,-93.927748",AR,-6
40.79348,-124.19929,Point,Samoa,95564,1,"40.79348,-124.19929",CA,-8
24.859832,-168.021815,Point,Honolulu,96842,0,"24.859832,-168.021815",HI,-10
46.711036,-122.0348,Point,Mineral,98355,1,"46.711036,-122.0348",WA,-8
33.438428,-117.623131,Point,San Clemente,92674,1,"33.438428,-117.623131",CA,-8
34.729815,-95.03625,Point,Talihina,74571,1,"34.729815,-95.03625",OK,-6
31.975949,-97.35499,Point,Whitney,76692,1,"31.975949,-97.35499",TX,-6
29.683865,-95.39772,Point,Houston,77054,1,"29.683865,-95.39772",TX,-6
37.544224,-82.06488,Point,Majestic,41547,1,"37.544224,-82.06488",KY,-5
40.640002,-89.651987,Point,Peoria,61641,1,"40.640002,-89.651987",IL,-6
38.601648,-89.81317,Point,Lebanon,62254,1,"38.601648,-89.81317",IL,-6
38.299904,-90.30833,Point,Valmeyer,62295,1,"38.299904,-90.30833",IL,-6
39.25287,-88.13528,Point,Greenup,62428,1,"39.25287,-88.13528",IL,-6
44.95298,-90.79784,Point,Thorp,54771,1,"44.95298,-90.79784",WI,-6
46.58521,-91.95129,Point,South Range,54874,1,"46.585210000000004,-91.95129",WI,-6
44.232811,-93.43992,Point,Morristown,55052,1,"44.232811,-93.43992",MN,-6
45.358004,-93.74294,Point,Big Lake,55309,1,"45.358004,-93.74294",MN,-6
39.471663,-81.28018,Point,Reno,45773,1,"39.471663,-81.28018",OH,-5
41.093763,-85.070713,Point,Fort Wayne,46801,0,"41.093763,-85.070713",IN,-5
38.896413,-86.52474,Point,Oolitic,47451,0,"38.896413,-86.52474",IN,-5
42.660091,-83.3863,Point,Bloomfield Hills,48303,1,"42.660091,-83.3863",MI,-5
45.354463,-84.23956,Point,Onaway,49765,1,"45.354463,-84.23956",MI,-5
46.387377,-84.966792,Point,Strongs,49790,1,"46.387377,-84.966792",MI,-5
42.311342,-71.79531,Point,Worcester,1606,1,"42.311342,-71.79531",MA,-5
39.65573,-99.59094,Point,Logan,67646,1,"39.65573,-99.59094",KS,-6
42.112028,-96.73093,Point,Pender,68047,1,"42.112028,-96.73093",NE,-6
45.782744,-111.634532,Point,Willow Creek,59760,1,"45.782744,-111.634532",MT,-7
40.533634,-89.34345,Point,Mackinaw,61755,1,"40.533634,-89.34345",IL,-6
39.018987,-88.96134,Point,Brownstown,62418,1,"39.018987,-88.96134",IL,-6
45.896895,-100.28995,Point,Pollock,57648,1,"45.896895,-100.28995",SD,-6
39.118608,-94.20783,Point,Buckner,64016,1,"39.118608,-94.20783",MO,-6
35.955198,-93.25985,Point,Parthenon,72666,1,"35.955198,-93.25985",AR,-6
29.275485,-90.24378,Point,Golden Meadow,70357,1,"29.275485,-90.24378",LA,-6
30.326374,-97.771258,Point,Austin,78718,1,"30.326374,-97.771258",TX,-6
33.147497,-99.70246,Point,Haskell,79521,1,"33.147497,-99.70246",TX,-6
42.224913,-123.04526,Point,Jacksonville,97530,1,"42.224913,-123.04526",OR,-8
32.662563,-116.95413,Point,Chula Vista,91914,1,"32.662563,-116.95413",CA,-8
32.918035,-117.08438,Point,San Diego,92131,1,"32.918035,-117.08438",CA,-8
34.339938,-112.13612,Point,Mayer,86333,0,"34.339938,-112.13612",AZ,-7
32.673398,-108.11625,Point,Hurley,88043,1,"32.673398,-108.11625",NM,-7
33.420542,-105.63599,Point,Alto,88312,1,"33.420542,-105.63599",NM,-7
34.514853,-89.88781,Point,Como,38619,1,"34.514853,-89.88781",MS,-6
38.188962,-85.676819,Point,Louisville,40283,1,"38.188962,-85.676819",KY,-5
38.007898,-84.53452,Point,Lexington,40503,1,"38.007898,-84.53452",KY,-5
36.888978,-84.05237,Point,Woodbine,40771,1,"36.888978,-84.05237",KY,-5
41.317424,-80.761269,Point,Warren,44482,1,"41.317424,-80.761269",OH,-5
40.798758,-81.16037,Point,Paris,44669,1,"40.798758,-81.16037",OH,-5
39.09646,-84.643096,Point,Mount Saint Joseph,45051,1,"39.09646,-84.643096",OH,-5
39.060204,-84.93094,Point,Aurora,47001,0,"39.060204,-84.93094",IN,-5
33.405559,-86.95141,Point,Bessemer,35020,1,"33.405559,-86.95141",AL,-6
31.826055,-85.166028,Point,Eufaula,36072,1,"31.826055,-85.166028",AL,-6
36.340304,-86.827254,Point,Nashville,37202,1,"36.340304,-86.827254",TN,-6
25.558428,-80.458168,Point,Miami,33124,1,"25.558428,-80.458168",FL,-5
27.894991,-81.82638,Point,Bartow,33830,1,"27.894991,-81.82638",FL,-5
37.422815,-88.88016,Point,Vienna,62995,1,"37.422815,-88.88016",IL,-6
37.753408,-90.78593,Point,Caledonia,63631,1,"37.753408,-90.78593",MO,-6
32.110359,-93.78584,Point,Grand Cane,71032,1,"32.110359,-93.78584",LA,-6
43.889878,-100.74257,Point,Murdo,57559,1,"43.889878,-100.74257",SD,-6
34.244011,-96.751093,Point,Ravia,73445,1,"34.244011,-96.751093",OK,-6
40.623677,-93.80106,Point,Davis City,50065,1,"40.623677,-93.80106",IA,-6
41.56823,-90.4191,Point,Pleasant Valley,52767,1,"41.56823,-90.4191",IA,-6
39.12721,-84.50988,Point,Cincinnati,45219,1,"39.12721,-84.50988",OH,-5
39.628806,-84.37873,Point,Germantown,45327,1,"39.628806,-84.37873",OH,-5
41.845871,-94.55588,Point,Bayard,50029,1,"41.845871,-94.55588",IA,-6
43.758674,-87.98005,Point,Plymouth,53073,1,"43.758674,-87.98005",WI,-6
34.34962,-86.319824,Point,Douglas,35964,1,"34.34962,-86.319824",AL,-6
35.08957,-87.16259,Point,Goodspring,38460,1,"35.08957,-87.16259",TN,-6
43.223447,-101.65737,Point,Martin,57551,1,"43.223447,-101.65737",SD,-7
33.523907,-89.84901,Point,McCarley,38943,1,"33.523907,-89.84901",MS,-6
42.466086,-82.94641,Point,Eastpointe,48021,1,"42.466086,-82.94641",MI,-5
42.508809,-83.40875,Point,Farmington,48331,1,"42.508809,-83.40875",MI,-5
43.21107,-85.04772,Point,Sheridan,48884,1,"43.21107,-85.04772",MI,-5
42.262135,-84.41052,Point,Jackson,49202,1,"42.262135,-84.41052",MI,-5
36.617443,-88.28746,Point,Murray,42071,1,"36.617443,-88.28746",KY,-6
40.589747,-83.12173,Point,Marion,43302,1,"40.589747,-83.12173",OH,-5
44.035512,-92.75013,Point,Kasson,55944,1,"44.035512,-92.75013",MN,-6
33.844371,-84.47405,Point,Atlanta,30377,1,"33.844371,-84.47405",GA,-5
33.490536,-82.5028,Point,Thomson,30824,1,"33.490536,-82.5028",GA,-5
38.866924,-77.01424,Point,Washington,20319,1,"38.866924,-77.01424",DC,-5
39.780323,-76.74785,Point,Glen Rock,17327,1,"39.780323,-76.74785",PA,-5
28.598677,-81.35594,Point,Winter Park,32789,1,"28.598677,-81.35594",FL,-5
26.714088,-80.9973,Point,Clewiston,33440,1,"26.714088,-80.9973",FL,-5
38.465291,-80.72323,Point,Birch River,26610,1,"38.465291,-80.72323",WV,-5
36.051155,-78.857651,Point,Durham,27715,1,"36.051155,-78.857651",NC,-5
36.838473,-79.99093,Point,Henry,24102,1,"36.838473,-79.99093",VA,-5
42.459085,-71.27556,Point,Hanscom AFB,1731,1,"42.459085,-71.27556",MA,-5
42.392496,-71.22153,Point,Waltham,2452,1,"42.392496,-71.22153",MA,-5
42.278247,-71.23388,Point,Needham,2492,1,"42.278247,-71.23388",MA,-5
43.753837,-71.64503,Point,Plymouth,3264,1,"43.753837,-71.64503",NH,-5
42.93569,-70.82514,Point,Hampton,3842,1,"42.93569,-70.82514",NH,-5
44.678838,-69.26918,Point,Troy,4987,1,"44.678838,-69.26918",ME,-5
42.729278,-73.70913,Point,Watervliet,12189,1,"42.729278,-73.70913",NY,-5
42.614852,-73.970812,Point,Albany,12227,1,"42.614852,-73.970812",NY,-5
41.758713,-72.13964,Point,North Windham,6256,1,"41.758713,-72.13964",CT,-5
39.963306,-79.04089,Point,Somerset,15510,1,"39.963306,-79.04089",PA,-5
30.884525,-84.58951,Point,Bainbridge,31717,1,"30.884525,-84.58951",GA,-5
38.855872,-75.39889,Point,Lincoln,19960,1,"38.855872,-75.39889",DE,-5
39.344808,-76.27313,Point,Gunpowder,21010,1,"39.344808,-76.27313",MD,-5
38.831813,-77.288755,Point,Vienna,22185,1,"38.831813,-77.288755",VA,-5
37.964622,-81.21634,Point,Scarbro,25917,1,"37.964622,-81.21634",WV,-5
35.221428,-82.21712,Point,Tryon,28782,1,"35.221428,-82.21712",NC,-5
34.235408,-84.17441,Point,Cumming,30040,1,"34.235408,-84.17441",GA,-5
33.544622,-86.929208,Point,Birmingham,35231,1,"33.544622,-86.929208",AL,-6
36.015391,-76.9349,Point,Windsor,27983,1,"36.015391,-76.9349",NC,-5
35.26002,-80.804151,Point,Charlotte,28221,1,"35.26002,-80.804151",NC,-5
41.664239,-74.1106,Point,Modena,12548,1,"41.664239,-74.1106",NY,-5
42.923946,-70.88666,Point,Hampton Falls,3844,1,"42.923946,-70.88666",NH,-5
44.413715,-71.70906,Point,Gilman,5904,1,"44.413715,-71.70906",VT,-5
41.76928,-72.686465,Point,Hartford,6155,1,"41.76928,-72.686465",CT,-5
40.604252,-74.44612,Point,Plainfield,7063,1,"40.604252,-74.44612",NJ,-5
40.79185,-74.245241,Point,Newark,7199,1,"40.79185,-74.245241",NJ,-5
40.153024,-74.03372,Point,Spring Lake,7762,1,"40.153024,-74.03372",NJ,-5
40.758611,-73.97223,Point,New York,10152,1,"40.758611,-73.97223",NY,-5
42.552218,-84.27674,Point,Dansville,48819,1,"42.552218,-84.27674",MI,-5
36.800353,-88.83224,Point,Fancy Farm,42039,1,"36.800353,-88.83224",KY,-6
40.0659,-84.08219,Point,Casstown,45312,1,"40.0659,-84.08219",OH,-5
39.717457,-85.32737,Point,Falmouth,46127,0,"39.717457,-85.32737",IN,-5
35.760657,-84.11925,Point,Friendsville,37737,1,"35.760657,-84.11925",TN,-5
34.417393,-90.27615,Point,Sledge,38670,1,"34.417393,-90.27615",MS,-6
33.442801,-91.02984,Point,Greenville,38703,1,"33.442801,-91.02984",MS,-6
27.427213,-82.438689,Point,Bradenton,34282,1,"27.427213,-82.438689",FL,-5
32.15499,-81.97826,Point,Bellville,30414,1,"32.15499,-81.97826",GA,-5
35.822802,-106.62093,Point,Jemez Springs,87025,1,"35.822802,-106.62093",NM,-7
36.084361,-115.2103,Point,Las Vegas,89118,1,"36.084361,-115.2103",NV,-8
35.294405,-118.905173,Point,Tehachapi,93581,1,"35.294405,-118.905173",CA,-8
36.61365,-119.52873,Point,Parlier,93648,1,"36.61365,-119.52873",CA,-8
43.194235,-91.89585,Point,Calmar,52132,1,"43.194235,-91.89585",IA,-6
41.790216,-92.07684,Point,Marengo,52301,1,"41.790216,-92.07684",IA,-6
42.567333,-89.49397,Point,Juda,53550,1,"42.567333,-89.49397",WI,-6
43.029497,-89.50531,Point,Madison,53719,1,"43.029497,-89.50531",WI,-6
43.06956,-89.423861,Point,Madison,53792,1,"43.06956,-89.423861",WI,-6
45.171131,-90.40527,Point,Medford,54451,1,"45.171131,-90.40527",WI,-6
43.93422,-91.95325,Point,Utica,55979,1,"43.93422,-91.95325",MN,-6
41.956479,-87.95117,Point,Bensenville,60106,1,"41.956479,-87.95117",IL,-6
38.002188,-89.66723,Point,Steeleville,62288,1,"38.002188,-89.66723",IL,-6
36.930861,-93.49861,Point,Hurley,65675,1,"36.930861,-93.49861",MO,-6
39.042939,-95.769657,Point,Topeka,66637,1,"39.042939,-95.769657",KS,-6
32.881525,-96.64601,Point,Garland,75041,1,"32.881525,-96.64601",TX,-6
32.03049,-96.383005,Point,Angus,75109,1,"32.03049,-96.383005",TX,-6
31.64775,-95.082239,Point,Alto,75825,1,"31.64775,-95.082239",TX,-6
29.569934,-98.61282,Point,San Antonio,78249,1,"29.569934,-98.61282",TX,-6
30.486818,-99.17526,Point,Doss,78618,1,"30.486818,-99.17526",TX,-6
38.79505,-90.28578,Point,Florissant,63033,1,"38.79505,-90.28578",MO,-6
39.281486,-94.51296,Point,Kansas City,64156,1,"39.281486,-94.51296",MO,-6
46.067238,-97.18736,Point,Lidgerwood,58053,1,"46.067238,-97.18736",ND,-6
34.424114,-93.24096,Point,Pearcy,71964,1,"34.424114,-93.24096",AR,-6
40.043907,-111.66405,Point,Salem,84653,1,"40.043907,-111.66405",UT,-7
37.309231,-113.476182,Point,Saint George,84791,1,"37.309231,-113.476182",UT,-7
33.466392,-112.04875,Point,Phoenix,85006,0,"33.466392,-112.04875",AZ,-7
33.432177,-111.84701,Point,Mesa,85201,0,"33.432177,-111.84701",AZ,-7
35.880398,-104.98925,Point,Watrous,87753,1,"35.880398,-104.98925",NM,-7
48.55113,-123.07563,Point,Friday Harbor,98250,1,"48.55113,-123.07563",WA,-8
